id_credito,id_cliente,fecha_desembolso,producto,canal,monto,plazo_meses,tasa_ea,estado,dias_mora
CRED02535,CLI0525,2022-01-08,Express,Televentas,2700000.0,24,2.04,Cancelado,0
CRED02536,CLI0307,2023-07-13,Plus,Convenio Empresa,2400000.0,24,1.92,Cancelado,0
CRED02537,CLI0719,2023-09-23,Empresarial,Televentas,13800000.0,12,1.76,Al día,0
CRED02538,CLI0561,2021-05-17,Express,Televentas,2100000.0,24,2.04,Al día,0
CRED02539,CLI0322,2020-11-06,Express,Convenio Empresa,1300000.0,24,2.55,En mora,42
CRED02540,CLI0729,2022-12-20,Empresarial,Digital,7400000.0,36,3.15,Al día,0
CRED02541,CLI0755,2022-05-13,Express,Digital,700000.0,12,2.45,Al día,0
CRED02542,CLI0567,2021-04-12,Express,Televentas,1200000.0,36,2.41,Cancelado,0
CRED02543,CLI0648,2020-10-09,Plus,Digital,5800000.0,24,1.56,En mora,139
CRED02544,CLI0223,2022-05-28,Empresarial,Sucursal,9700000.0,24,2.93,Cancelado,0
CRED02545,CLI0206,2022-04-26,Express,Convenio Empresa,2600000.0,18,1.58,Al día,0
CRED02546,CLI0215,2022-04-18,Empresarial,Digital,8200000.0,12,3.04,Al día,0
CRED02547,CLI0640,2022-07-28,Plus,Digital,5100000.0,48,2.42,En mora,28
CRED02548,CLI0732,2022-11-23,Express,Digital,1200000.0,18,1.79,Al día,0
CRED02549,CLI0298,2023-10-29,Empresarial,Digital,7400000.0,36,2.27,En mora,17
CRED02550,CLI0704,2022-01-10,Express,Digital,1600000.0,60,3.19,Al día,0
CRED02551,CLI0354,2020-03-01,Express,Televentas,1200000.0,24,2.02,En mora,55
CRED02552,CLI0689,2022-06-25,Plus,Referido,2300000.0,24,1.96,Al día,0
CRED02553,CLI0136,2020-10-25,Express,Convenio Empresa,,18,1.7,Al día,0
CRED02554,CLI0728,2020-01-21,Express,Digital,1700000.0,48,2.52,Al día,0
CRED02555,CLI0666,2022-11-25,Express,Digital,2700000.0,36,,Al día,0
CRED02556,CLI0183,2020-05-22,Express,Televentas,2400000.0,36,2.8,Al día,0
CRED02557,CLI0516,2020-06-22,Plus,Convenio Empresa,6100000.0,24,3.06,Al día,0
CRED02558,CLI0556,2021-11-23,Plus,Referido,5100000.0,48,3.08,Cancelado,0
CRED02559,CLI0711,2021-10-06,Empresarial,Referido,10900000.0,36,1.68,Al día,0
CRED02560,CLI0653,2022-04-02,Express,Televentas,1000000.0,18,2.45,Al día,0
CRED02561,CLI0331,2020-12-02,Express,Convenio Empresa,1700000.0,24,1.67,Al día,0
CRED02562,CLI0728,2022-06-07,Express,Digital,2100000.0,24,2.47,Cancelado,0
CRED02563,CLI0119,2020-05-05,Express,Televentas,2900000.0,12,2.89,Al día,0
CRED02564,CLI0780,2022-03-16,Express,Digital,2100000.0,36,2.41,Al día,0
CRED02565,CLI0361,2020-03-16,Plus,Televentas,6200000.0,12,2.98,En mora,153
CRED02566,CLI0576,2023-09-14,Empresarial,Televentas,7200000.0,24,,Al día,0
CRED02567,CLI0492,2023-08-06,Empresarial,Digital,8900000.0,18,1.97,Al día,0
CRED02568,CLI0597,2020-11-05,Express,Digital,1900000.0,18,,Al día,0
CRED02569,CLI0585,2023-03-22,Empresarial,Digital,13900000.0,24,1.51,En mora,3
CRED02570,CLI0684,2020-04-28,Express,Digital,1500000.0,60,2.17,Al día,0
CRED02571,CLI0728,2023-07-17,Express,Digital,1600000.0,24,1.9,Cancelado,0
CRED02572,CLI0428,2023-12-31,Empresarial,Digital,12100000.0,18,3.09,Cancelado,0
CRED02573,CLI0691,2023-09-14,Plus,Digital,2700000.0,36,2.19,Al día,0
CRED02574,CLI0766,2022-11-30,Express,Digital,3100000.0,18,2.61,En mora,80
CRED02575,CLI0547,2021-08-28,Express,Sucursal,1100000.0,12,2.74,Al día,0
CRED02576,CLI0293,2022-05-08,Express,Digital,,12,2.81,Al día,0
CRED02577,CLI0433,2022-04-03,Plus,Digital,4000000.0,12,2.75,Al día,0
CRED02578,CLI0014,2023-10-26,Express,Televentas,3200000.0,24,1.99,Cancelado,0
CRED02579,CLI0536,2023-12-06,Empresarial,Referido,11700000.0,24,2.67,Al día,0
CRED02580,CLI0110,2023-02-07,Express,Convenio Empresa,2200000.0,18,2.43,Al día,0
CRED02581,CLI0026,2021-09-15,Express,Digital,1700000.0,36,2.52,Al día,0
CRED02582,CLI0391,2021-10-04,Express,Televentas,1500000.0,12,,Al día,0
CRED02583,CLI0149,2021-12-05,Plus,Convenio Empresa,2300000.0,48,1.94,Al día,0
CRED02584,CLI0055,2020-01-17,Express,Convenio Empresa,700000.0,24,3.08,Al día,0
CRED02585,CLI0687,2021-07-26,Plus,Convenio Empresa,4300000.0,12,1.99,Al día,0
CRED02586,CLI0058,2022-12-16,Empresarial,Referido,14600000.0,60,2.24,Al día,0
CRED02587,CLI0205,2023-06-04,Empresarial,Referido,10900000.0,18,1.82,Al día,0
CRED02588,CLI0274,2020-10-27,Plus,Televentas,5000000.0,24,1.74,Al día,0
CRED02589,CLI0769,2023-12-05,Empresarial,Televentas,15800000.0,18,1.85,Cancelado,0
CRED02590,CLI0165,2022-04-07,Plus,Televentas,4500000.0,36,2.44,Cancelado,0
CRED02591,CLI0294,2022-07-02,Plus,Convenio Empresa,3800000.0,24,3.06,Al día,0
CRED02592,CLI0700,2023-08-11,Express,Digital,1200000.0,12,2.05,Al día,0
CRED02593,CLI0257,2021-02-24,Express,Sucursal,3600000.0,12,2.05,Cancelado,0
CRED02594,CLI0150,2023-01-19,Express,Digital,2000000.0,36,2.46,En mora,49
CRED02595,CLI0064,2023-07-02,Express,Televentas,1100000.0,18,2.11,Al día,0
CRED02596,CLI0708,2023-06-20,Express,Referido,1000000.0,12,3.05,Al día,0
CRED02597,CLI0303,2023-08-28,Empresarial,Digital,14300000.0,24,2.14,Al día,0
CRED02598,CLI0209,2022-06-24,Express,Televentas,1100000.0,36,2.33,Al día,0
CRED02599,CLI0772,2023-11-29,Express,Digital,3400000.0,18,,Al día,0
CRED02600,CLI0555,2021-12-08,Plus,Digital,1500000.0,18,2.83,Cancelado,0
CRED02601,CLI0034,2023-08-21,Express,Digital,2900000.0,48,2.46,Al día,0
CRED02602,CLI0368,2022-04-08,Express,Digital,2000000.0,12,1.91,Al día,0
CRED02603,CLI0464,2021-02-08,Express,Digital,1700000.0,36,1.71,En mora,142
CRED02604,CLI0105,2021-09-09,Express,Sucursal,,60,3.09,En mora,52
CRED02605,CLI0631,2020-06-21,Express,Sucursal,3500000.0,48,2.86,Cancelado,0
CRED02606,CLI0692,2020-03-16,Plus,Digital,5100000.0,12,1.54,Cancelado,0
CRED02607,CLI0758,2023-01-05,Plus,Convenio Empresa,2900000.0,18,2.9,Al día,0
CRED02608,CLI0576,2021-11-16,Express,Digital,800000.0,12,2.5,Cancelado,0
CRED02609,CLI0230,2022-03-09,Express,Digital,1700000.0,60,2.38,En mora,164
CRED02610,CLI0761,2020-09-15,Express,Digital,,60,1.52,Al día,0
CRED02611,CLI0663,2022-12-01,Plus,Sucursal,2300000.0,18,2.83,Al día,0
CRED02612,CLI0575,2023-01-12,Express,Sucursal,,36,1.84,Al día,0
CRED02613,CLI0399,2021-08-04,Express,Digital,1300000.0,48,2.74,Cancelado,0
CRED02614,CLI0244,2021-03-13,Plus,Digital,4000000.0,18,1.53,Al día,0
CRED02615,CLI0524,2020-07-09,Express,Digital,2200000.0,18,2.85,Al día,0
CRED02616,CLI0713,2022-11-13,Express,Televentas,2900000.0,12,,Al día,0
CRED02617,CLI0295,2023-02-04,Express,Televentas,2300000.0,24,1.9,Al día,0
CRED02618,CLI0710,2021-10-01,Empresarial,Digital,7900000.0,48,1.96,Al día,0
CRED02619,CLI0681,2022-12-03,Empresarial,Convenio Empresa,11000000.0,48,1.77,Al día,0
CRED02620,CLI0049,2021-11-28,Plus,Digital,4100000.0,12,2.32,En mora,9
CRED02621,CLI0391,2023-07-25,Express,Referido,1000000.0,18,1.98,Al día,0
CRED02622,CLI0397,2020-11-23,Plus,Convenio Empresa,4600000.0,24,3.19,Al día,0
CRED02623,CLI0427,2020-02-17,Empresarial,Televentas,,36,2.49,Al día,0
CRED02624,CLI0702,2020-02-27,Empresarial,Convenio Empresa,9900000.0,36,2.46,Al día,0
CRED02625,CLI0321,2023-01-10,Express,Convenio Empresa,900000.0,24,1.88,Al día,0
CRED02626,CLI0566,2023-04-28,Plus,Digital,4000000.0,24,2.19,Al día,0
CRED02627,CLI0056,2021-06-13,Express,Digital,1000000.0,12,1.71,Al día,0
CRED02628,CLI0014,2021-05-09,Express,Sucursal,2300000.0,24,2.8,Al día,0
CRED02629,CLI0762,2021-09-14,Plus,Digital,4800000.0,60,2.06,Al día,0
CRED02630,CLI0258,2022-05-15,Express,Digital,1500000.0,12,2.78,Al día,0
CRED02631,CLI0208,2022-10-31,Empresarial,Televentas,8900000.0,24,2.13,Al día,0
CRED02632,CLI0636,2020-08-14,Express,Convenio Empresa,1500000.0,18,3.18,Al día,0
CRED02633,CLI0800,2020-05-02,Plus,Convenio Empresa,4000000.0,24,1.79,Al día,0
CRED02634,CLI0454,2022-02-02,Empresarial,Referido,7800000.0,24,1.5,En mora,62
CRED02635,CLI0231,2021-06-15,Empresarial,Televentas,,24,2.51,En mora,69
CRED02636,CLI0649,2023-07-08,Express,Digital,2600000.0,48,3.12,Al día,0
CRED02637,CLI0722,2022-11-05,Express,Televentas,1400000.0,24,2.6,Al día,0
CRED02638,CLI0727,2021-12-26,Plus,Convenio Empresa,4200000.0,24,,Al día,0
CRED02639,CLI0664,2020-09-10,Express,Digital,1800000.0,12,2.42,Al día,0
CRED02640,CLI0377,2020-04-07,Empresarial,Digital,10800000.0,36,3.05,Cancelado,0
CRED02641,CLI0774,2023-08-26,Empresarial,Digital,6900000.0,18,1.51,Cancelado,0
CRED02642,CLI0603,2020-09-12,Express,Televentas,800000.0,36,1.78,Cancelado,0
CRED02643,CLI0560,2022-07-08,Express,Referido,1300000.0,18,2.88,En mora,22
CRED02644,CLI0757,2021-09-02,Express,Convenio Empresa,,12,3.02,En mora,146
CRED02645,CLI0618,2023-03-18,Empresarial,Sucursal,7900000.0,18,,Al día,0
CRED02646,CLI0202,2020-01-11,Express,Digital,1400000.0,60,3.19,Al día,0
CRED02647,CLI0795,2022-07-17,Express,Referido,3800000.0,18,1.65,En mora,145
CRED02648,CLI0743,2021-11-25,Express,Convenio Empresa,800000.0,12,2.43,Al día,0
CRED02649,CLI0199,2021-04-28,Plus,Digital,3100000.0,12,2.66,Al día,0
CRED02650,CLI0302,2023-04-06,Express,Sucursal,3500000.0,18,2.69,Al día,0
CRED02651,CLI0460,2023-03-04,Express,Digital,1600000.0,12,2.85,Cancelado,0
CRED02652,CLI0182,2023-07-09,Empresarial,Referido,7900000.0,24,3.06,Al día,0
CRED02653,CLI0700,2023-09-24,Empresarial,Referido,13900000.0,18,2.11,Al día,0
CRED02654,CLI0077,2022-12-28,Plus,Convenio Empresa,4100000.0,24,1.57,Cancelado,0
CRED02655,CLI0192,2023-05-04,Express,Televentas,1400000.0,12,2.12,En mora,12
CRED02656,CLI0178,2021-04-23,Express,Digital,1800000.0,24,2.64,Castigado,337
CRED02657,CLI0753,2021-12-18,Plus,Televentas,3200000.0,24,1.86,Al día,0
CRED02658,CLI0527,2021-09-04,Express,Digital,1100000.0,12,2.88,Al día,0
CRED02659,CLI0123,2021-08-05,Empresarial,Convenio Empresa,9500000.0,24,1.87,En mora,12
CRED02660,CLI0387,2023-09-27,Plus,Convenio Empresa,2800000.0,18,1.52,Al día,0
CRED02661,CLI0042,2023-03-19,Express,Referido,1600000.0,18,2.36,Al día,0
CRED02662,CLI0439,2023-10-09,Empresarial,Digital,10900000.0,36,2.73,Al día,0
CRED02663,CLI0286,2020-10-13,Empresarial,Convenio Empresa,12700000.0,24,2.09,Al día,0
CRED02664,CLI0570,2022-02-12,Express,Sucursal,2500000.0,36,2.77,Al día,0
CRED02665,CLI0271,2022-11-30,Plus,Convenio Empresa,3500000.0,18,2.25,Al día,0
CRED02666,CLI0134,2021-05-22,Express,Digital,2000000.0,18,1.79,Al día,0
CRED02667,CLI0165,2020-08-03,Express,Digital,2000000.0,18,1.65,En mora,13
CRED02668,CLI0599,2021-11-02,Express,Digital,1900000.0,24,2.71,Al día,0
CRED02669,CLI0262,2022-11-23,Plus,Televentas,3400000.0,24,2.16,Al día,0
CRED02670,CLI0006,2023-04-07,Empresarial,Televentas,7200000.0,18,3.05,Al día,0
CRED02671,CLI0339,2021-01-29,Plus,Sucursal,4800000.0,36,2.42,Al día,0
CRED02672,CLI0478,2022-01-09,Express,Digital,800000.0,12,2.09,Cancelado,0
CRED02673,CLI0727,2022-07-19,Plus,Digital,3600000.0,60,2.09,Al día,0
CRED02674,CLI0159,2020-07-19,Express,Televentas,600000.0,12,1.72,Cancelado,0
CRED02675,CLI0041,2020-10-27,Empresarial,Convenio Empresa,6600000.0,36,2.51,Al día,0
CRED02676,CLI0158,2023-12-28,Express,Sucursal,1100000.0,24,2.49,Al día,0
CRED02677,CLI0331,2022-05-21,Express,Convenio Empresa,2500000.0,48,2.86,Al día,0
CRED02678,CLI0612,2022-04-23,Express,Televentas,,12,1.84,Al día,0
CRED02679,CLI0053,2020-06-16,Plus,Televentas,3300000.0,24,1.99,Al día,0
CRED02680,CLI0793,2020-07-07,Express,Referido,2200000.0,18,1.67,Al día,0
CRED02681,CLI0641,2020-05-07,Plus,Televentas,5400000.0,60,2.0,Al día,0
CRED02682,CLI0631,2022-05-20,Express,Digital,1500000.0,60,2.23,En mora,81
CRED02683,CLI0678,2020-09-23,Express,Digital,900000.0,18,3.14,En mora,24
CRED02684,CLI0309,2022-09-02,Express,Digital,,36,2.61,Al día,0
CRED02685,CLI0503,2021-03-15,Empresarial,Convenio Empresa,9500000.0,24,2.83,Al día,0
CRED02686,CLI0587,2022-07-02,Empresarial,Digital,6800000.0,18,2.05,Al día,0
CRED02687,CLI0564,2020-06-08,Express,Digital,1900000.0,18,1.75,Castigado,248
CRED02688,CLI0367,2022-01-26,Express,Digital,1800000.0,60,1.94,Al día,0
CRED02689,CLI0075,2023-10-18,Express,Televentas,1900000.0,24,1.94,Al día,0
CRED02690,CLI0725,2022-12-13,Plus,Digital,4400000.0,12,2.49,Al día,0
CRED02691,CLI0326,2022-04-04,Express,Convenio Empresa,2200000.0,18,2.08,Al día,0
CRED02692,CLI0539,2023-04-19,Empresarial,Digital,9300000.0,18,2.96,Al día,0
CRED02693,CLI0226,2023-02-18,Empresarial,Digital,10400000.0,24,3.18,Al día,0
CRED02694,CLI0189,2022-11-28,Express,Televentas,1400000.0,18,2.08,En mora,3
CRED02695,CLI0534,2022-03-19,Express,Digital,,24,2.7,En mora,92
CRED02696,CLI0070,2021-06-24,Empresarial,Digital,14700000.0,18,2.62,Al día,0
CRED02697,CLI0518,2023-04-11,Plus,Digital,2000000.0,18,1.83,Al día,0
CRED02698,CLI0164,2022-10-18,Express,Referido,2300000.0,12,,Al día,0
CRED02699,CLI0426,2023-07-27,Express,Convenio Empresa,1300000.0,48,1.84,Cancelado,0
CRED02700,CLI0557,2022-05-17,Express,Digital,1200000.0,18,2.75,Cancelado,0
CRED02701,CLI0550,2022-06-20,Express,Digital,1800000.0,36,2.09,Al día,0
CRED02702,CLI0414,2023-11-12,Express,Sucursal,900000.0,18,2.12,Al día,0
CRED02703,CLI0095,2022-09-29,Express,Convenio Empresa,1200000.0,24,2.27,Al día,0
CRED02704,CLI0358,2022-05-03,Plus,Televentas,3000000.0,18,2.97,Al día,0
CRED02705,CLI0227,2020-11-29,Express,Convenio Empresa,1500000.0,36,1.74,Al día,0
CRED02706,CLI0219,2020-10-22,Express,Convenio Empresa,1200000.0,48,1.59,Cancelado,0
CRED02707,CLI0680,2022-11-01,Express,Convenio Empresa,3100000.0,18,2.18,Al día,0
CRED02708,CLI0340,2020-09-17,Plus,Televentas,7500000.0,18,1.59,Al día,0
CRED02709,CLI0340,2022-09-19,Empresarial,Televentas,5400000.0,36,2.67,Cancelado,0
CRED02710,CLI0370,2023-12-27,Express,Digital,2000000.0,18,2.79,Al día,0
CRED02711,CLI0301,2022-07-26,Express,Referido,2300000.0,36,2.95,Cancelado,0
CRED02712,CLI0224,2020-09-21,Empresarial,Televentas,11600000.0,12,2.76,Al día,0
CRED02713,CLI0771,2023-12-13,Express,Digital,1200000.0,36,3.06,Cancelado,0
CRED02714,CLI0634,2022-11-17,Express,Referido,1500000.0,24,2.77,Al día,0
CRED02715,CLI0544,2022-12-19,Express,Referido,1200000.0,12,3.09,Al día,0
CRED02716,CLI0487,2020-08-29,Express,Sucursal,1400000.0,36,1.83,Al día,0
CRED02717,CLI0575,2023-11-23,Express,Referido,1000000.0,24,2.35,Al día,0
CRED02718,CLI0771,2021-03-11,Empresarial,Sucursal,9500000.0,18,3.19,Al día,0
CRED02719,CLI0665,2022-07-21,Plus,Digital,2400000.0,24,2.66,Cancelado,0
CRED02720,CLI0010,2022-08-27,Express,Referido,1500000.0,24,2.99,En mora,73
CRED02721,CLI0118,2020-03-07,Empresarial,Convenio Empresa,6800000.0,12,1.55,Al día,0
CRED02722,CLI0685,2020-11-17,Express,Digital,1800000.0,60,,Al día,0
CRED02723,CLI0355,2023-02-18,Express,Digital,1200000.0,36,2.69,En mora,102
CRED02724,CLI0457,2022-01-26,Plus,Sucursal,4400000.0,12,1.79,En mora,129
CRED02725,CLI0247,2020-08-31,Plus,Digital,5800000.0,48,1.54,Al día,0
CRED02726,CLI0658,2023-05-17,Express,Referido,3100000.0,18,1.94,Cancelado,0
CRED02727,CLI0629,2022-04-16,Express,Digital,600000.0,24,3.06,Al día,0
CRED02728,CLI0637,2020-08-13,Plus,Digital,3000000.0,18,2.64,Al día,0
CRED02729,CLI0250,2020-09-04,Plus,Televentas,3600000.0,36,3.06,Al día,0
CRED02730,CLI0041,2022-01-26,Plus,Digital,4700000.0,36,2.26,En mora,50
CRED02731,CLI0699,2023-03-16,Express,Convenio Empresa,800000.0,24,3.09,Al día,0
CRED02732,CLI0329,2021-08-16,Express,Televentas,1100000.0,18,2.29,Al día,0
CRED02733,CLI0391,2020-03-23,Express,Digital,1700000.0,18,1.85,Al día,0
CRED02734,CLI0117,2022-12-06,Express,Digital,1700000.0,24,,Al día,0
CRED02735,CLI0396,2020-11-09,Empresarial,Digital,11000000.0,12,3.19,Al día,0
CRED02736,CLI0263,2020-08-29,Express,Digital,1900000.0,18,2.07,Al día,0
CRED02737,CLI0554,2022-01-30,Express,Convenio Empresa,1900000.0,36,1.77,Al día,0
CRED02738,CLI0742,2021-09-16,Plus,Televentas,4300000.0,48,1.51,Al día,0
CRED02739,CLI0290,2022-02-05,Express,Digital,1700000.0,18,1.99,Cancelado,0
CRED02740,CLI0026,2021-09-13,Express,Televentas,2100000.0,18,3.01,Al día,0
CRED02741,CLI0530,2021-08-25,Plus,Digital,1800000.0,48,2.41,En mora,81
CRED02742,CLI0789,2022-09-22,Empresarial,Digital,15600000.0,48,2.58,Al día,0
CRED02743,CLI0384,2020-02-27,Plus,Digital,1800000.0,24,3.07,Al día,0
CRED02744,CLI0527,2020-10-19,Express,Referido,1100000.0,12,2.37,Al día,0
CRED02745,CLI0521,2020-10-18,Plus,Referido,3700000.0,36,2.93,Al día,0
CRED02746,CLI0457,2023-04-22,Plus,Convenio Empresa,5100000.0,36,2.05,Al día,0
CRED02747,CLI0499,2022-05-13,Express,Digital,500000.0,12,3.16,Cancelado,0
CRED02748,CLI0045,2020-04-09,Express,Digital,1600000.0,24,1.63,Cancelado,0
CRED02749,CLI0304,2021-09-16,Empresarial,Televentas,12500000.0,24,2.73,Al día,0
CRED02750,CLI0668,2021-08-03,Express,Convenio Empresa,2400000.0,24,2.62,Al día,0
CRED02751,CLI0198,2021-03-17,Plus,Sucursal,3100000.0,36,1.83,Cancelado,0
CRED02752,CLI0329,2021-01-09,Express,Digital,1400000.0,24,2.16,Al día,0
CRED02753,CLI0527,2022-09-28,Express,Digital,1300000.0,36,2.03,Al día,0
CRED02754,CLI0085,2020-01-05,Express,Convenio Empresa,1400000.0,24,1.66,Castigado,290
CRED02755,CLI0099,2020-09-07,Plus,Referido,2800000.0,18,2.49,Castigado,272
CRED02756,CLI0172,2023-01-26,Express,Referido,1100000.0,36,3.19,Al día,0
CRED02757,CLI0792,2021-12-15,Plus,Convenio Empresa,4600000.0,36,2.45,Al día,0
CRED02758,CLI0551,2020-05-18,Plus,Sucursal,4200000.0,60,2.43,Al día,0
CRED02759,CLI0547,2020-04-01,Plus,Televentas,4700000.0,24,1.57,Cancelado,0
CRED02760,CLI0008,2022-05-05,Empresarial,Referido,10500000.0,12,1.74,Cancelado,0
CRED02761,CLI0642,2022-09-12,Plus,Sucursal,5100000.0,60,2.37,Al día,0
CRED02762,CLI0068,2023-03-19,Express,Referido,2300000.0,36,3.17,En mora,34
CRED02763,CLI0216,2021-09-26,Empresarial,Digital,5800000.0,60,2.99,En mora,180
CRED02764,CLI0687,2023-03-04,Plus,Digital,,12,2.08,Al día,0
CRED02765,CLI0645,2022-07-15,Express,Televentas,1500000.0,18,2.42,En mora,173
CRED02766,CLI0793,2021-11-22,Express,Televentas,1600000.0,12,2.44,Al día,0
CRED02767,CLI0219,2022-02-11,Plus,Referido,3200000.0,48,2.67,Al día,0
CRED02768,CLI0702,2022-08-31,Express,Digital,2300000.0,48,2.67,Al día,0
CRED02769,CLI0435,2023-05-25,Plus,Digital,8000000.0,24,2.84,En mora,25
CRED02770,CLI0107,2020-09-28,Express,Convenio Empresa,1700000.0,18,1.54,Al día,0
CRED02771,CLI0211,2020-10-10,Express,Digital,1700000.0,12,3.1,Al día,0
CRED02772,CLI0551,2022-10-30,Plus,Digital,5400000.0,24,1.62,En mora,85
CRED02773,CLI0720,2023-07-27,Express,Digital,800000.0,24,2.31,Al día,0
CRED02774,CLI0760,2022-08-01,Express,Televentas,1600000.0,36,3.06,Cancelado,0
CRED02775,CLI0794,2022-07-10,Plus,Digital,5600000.0,18,2.33,Al día,0
CRED02776,CLI0446,2023-09-28,Express,Referido,1300000.0,24,1.61,Al día,0
CRED02777,CLI0663,2022-07-08,Plus,Televentas,2600000.0,12,1.89,Al día,0
CRED02778,CLI0074,2020-11-01,Plus,Referido,3700000.0,36,2.48,Cancelado,0
CRED02779,CLI0765,2021-10-28,Plus,Televentas,3900000.0,24,1.65,Al día,0
CRED02780,CLI0703,2020-07-01,Express,Digital,1100000.0,48,2.22,Al día,0
CRED02781,CLI0158,2023-07-03,Express,Digital,3800000.0,36,2.06,En mora,105
CRED02782,CLI0025,2023-09-22,Plus,Digital,3400000.0,24,2.89,Al día,0
CRED02783,CLI0471,2023-07-01,Empresarial,Televentas,6900000.0,18,1.69,Cancelado,0
CRED02784,CLI0735,2022-04-18,Plus,Digital,3900000.0,48,2.66,Cancelado,0
CRED02785,CLI0340,2022-03-04,Plus,Digital,5500000.0,12,2.19,Al día,0
CRED02786,CLI0039,2021-04-21,Express,Televentas,1600000.0,18,2.5,Al día,0
CRED02787,CLI0090,2022-03-20,Express,Digital,2000000.0,60,1.85,Al día,0
CRED02788,CLI0076,2021-11-25,Express,Digital,1100000.0,36,2.54,Al día,0
CRED02789,CLI0056,2023-01-12,Express,Convenio Empresa,2900000.0,24,,Cancelado,0
CRED02790,CLI0183,2020-04-03,Express,Sucursal,2000000.0,18,1.62,Cancelado,0
CRED02791,CLI0258,2023-10-05,Empresarial,Digital,13400000.0,48,2.9,Al día,0
CRED02792,CLI0572,2022-06-26,Express,Digital,1900000.0,18,2.96,Al día,0
CRED02793,CLI0073,2021-07-22,Express,Sucursal,2300000.0,18,1.61,Al día,0
CRED02794,CLI0589,2023-08-15,Express,Digital,1100000.0,18,2.53,Al día,0
CRED02795,CLI0234,2020-06-30,Empresarial,Sucursal,8500000.0,18,2.51,Al día,0
CRED02796,CLI0265,2020-12-05,Plus,Digital,6400000.0,60,1.52,Al día,0
CRED02797,CLI0418,2023-12-19,Plus,Referido,6900000.0,36,2.08,Al día,0
CRED02798,CLI0398,2020-02-20,Empresarial,Digital,7000000.0,36,3.15,Al día,0
CRED02799,CLI0462,2023-03-17,Express,Sucursal,1800000.0,60,2.44,En mora,129
CRED02800,CLI0646,2023-07-14,Plus,Digital,3400000.0,18,3.09,Al día,0
CRED02801,CLI0415,2023-12-19,Express,Convenio Empresa,1200000.0,12,2.65,En mora,26
CRED02802,CLI0444,2021-09-24,Express,Digital,1800000.0,24,1.55,Al día,0
CRED02803,CLI0324,2023-02-23,Plus,Digital,6000000.0,24,1.63,Cancelado,0
CRED02804,CLI0018,2023-08-14,Plus,Convenio Empresa,4700000.0,24,2.73,Al día,0
CRED02805,CLI0399,2020-09-10,Express,Televentas,1400000.0,12,2.44,Cancelado,0
CRED02806,CLI0690,2023-08-11,Express,Referido,2000000.0,24,1.72,Cancelado,0
CRED02807,CLI0122,2023-02-19,Plus,Televentas,3500000.0,18,2.54,Al día,0
CRED02808,CLI0548,2020-06-23,Express,Referido,1900000.0,18,2.88,Al día,0
CRED02809,CLI0007,2021-01-29,Express,Televentas,2800000.0,18,2.78,Cancelado,0
CRED02810,CLI0657,2023-06-21,Express,Sucursal,700000.0,18,1.92,En mora,129
CRED02811,CLI0738,2023-01-14,Express,Sucursal,2200000.0,24,1.94,Cancelado,0
CRED02812,CLI0634,2023-03-27,Plus,Digital,2300000.0,18,3.15,En mora,39
CRED02813,CLI0065,2020-04-18,Express,Referido,2700000.0,60,3.01,Al día,0
CRED02814,CLI0775,2023-03-13,Express,Referido,1300000.0,48,2.04,Al día,0
CRED02815,CLI0764,2022-12-04,Plus,Digital,2600000.0,24,2.9,Al día,0
CRED02816,CLI0600,2021-01-22,Empresarial,Televentas,12100000.0,60,1.77,Cancelado,0
CRED02817,CLI0047,2022-09-01,Express,Digital,1900000.0,60,1.83,Al día,0
CRED02818,CLI0718,2022-10-26,Express,Referido,1100000.0,24,1.81,Al día,0
CRED02819,CLI0075,2020-02-08,Express,Digital,1000000.0,24,1.65,En mora,7
CRED02820,CLI0367,2020-09-03,Plus,Digital,3700000.0,60,2.95,En mora,151
CRED02821,CLI0515,2023-09-10,Plus,Televentas,2600000.0,36,2.48,Al día,0
CRED02822,CLI0109,2022-12-25,Plus,Televentas,2800000.0,18,1.94,Al día,0
CRED02823,CLI0297,2021-01-03,Empresarial,Referido,10200000.0,36,2.94,Al día,0
CRED02824,CLI0703,2020-02-08,Plus,Sucursal,2800000.0,18,2.86,Al día,0
CRED02825,CLI0309,2021-07-17,Plus,Televentas,4600000.0,18,1.67,En mora,98
CRED02826,CLI0622,2021-02-25,Express,Digital,2900000.0,18,2.6,Al día,0
CRED02827,CLI0089,2021-05-17,Express,Convenio Empresa,1500000.0,18,2.73,Cancelado,0
CRED02828,CLI0289,2023-12-16,Empresarial,Televentas,10200000.0,12,2.72,En mora,123
CRED02829,CLI0784,2023-04-01,Express,Televentas,3600000.0,48,2.73,Al día,0
CRED02830,CLI0449,2022-06-28,Express,Digital,1000000.0,18,1.79,Al día,0
